PLAYER_NAME,PLAYER_ID,TEAM_NAME_x,LOCATION,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB_x,REB,AST,TOV,STL_x,BLK_x,BLKA,PF,PFD,PTS,PLUS_MINUS,Efficiency,Season Type,GP_x,W_x,L_x,Logo_URL,DISPLAY_FIRST_LAST_x,TEAM_ID,TEAM_ABBREVIATION,HEADSHOT_URL,DISPLAY_FIRST_LAST_y,POSITION,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT,MIN_y,DEF_RATING,DREB_y,DREB_PCT,STL_y,BLK_y,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,Conference
Jalen Wilson,1630592,Brooklyn Nets,AWAY,12.87,1.52,3.29,0.52,0.29,1.19,0.13,0.43,0.43,0.19,1.1,1.57,2.67,0.81,0.24,0.19,0.05,0.29,1.1,0.38,3.76,0.57,5.48,Regular Season,82,32,50,https://loodibee.com/wp-content/uploads/nba-brooklyn-nets-logo.png,Jalen Wilson,1610612751,BKN,https://cdn.nba.com/headshots/nba/latest/1040x760/1630592.png,Jalen Wilson,Forward,Brooklyn Nets,82,32,50,0.39,3961.0,115.4,2675,0.715,556,424,1263.0,1146.0,1281.0,3962.0,1,22,22,22,10,20,20,19,28,12,9,17,25,11,East
Jalen Wilson,1630592,Brooklyn Nets,HOME,17.92,2.0,5.0,0.43,0.82,2.23,0.37,1.32,1.68,0.41,1.09,2.32,3.41,1.27,0.64,0.32,0.14,0.23,1.14,1.18,6.14,-0.73,7.27,Regular Season,82,32,50,https://loodibee.com/wp-content/uploads/nba-brooklyn-nets-logo.png,Jalen Wilson,1610612751,BKN,https://cdn.nba.com/headshots/nba/latest/1040x760/1630592.png,Jalen Wilson,Forward,Brooklyn Nets,82,32,50,0.39,3961.0,115.4,2675,0.715,556,424,1263.0,1146.0,1281.0,3962.0,1,22,22,22,10,20,20,19,28,12,9,17,25,11,East
Jamal Cain,1631288,Miami Heat,AWAY,13.01,1.7,4.3,0.22,0.4,1.6,0.11,0.6,0.6,0.3,0.9,0.7,1.6,0.7,0.3,0.6,0.3,0.1,1.0,0.4,4.4,-4.9,4.7,Regular Season,82,46,36,https://loodibee.com/wp-content/uploads/nba-miami-heat-logo.png,Jamal Cain,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/1631288.png,Jamal Cain,Forward,Miami Heat,82,46,36,0.561,3951.0,111.5,2702,0.734,617,280,1298.0,1084.0,1066.0,3802.0,1,16,16,16,21,5,16,3,15,30,13,7,5,3,East
Jamal Cain,1631288,Miami Heat,HOME,8.06,1.06,2.25,0.26,0.44,0.94,0.26,0.75,1.06,0.25,0.38,0.94,1.31,0.19,0.31,0.25,0.12,0.12,0.75,0.69,3.31,1.38,3.38,Regular Season,82,46,36,https://loodibee.com/wp-content/uploads/nba-miami-heat-logo.png,Jamal Cain,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/1631288.png,Jamal Cain,Forward,Miami Heat,82,46,36,0.561,3951.0,111.5,2702,0.734,617,280,1298.0,1084.0,1066.0,3802.0,1,16,16,16,21,5,16,3,15,30,13,7,5,3,East
Jamal Murray,1627750,Denver Nuggets,AWAY,31.87,8.74,17.35,0.5,2.74,5.91,0.46,2.7,3.13,0.67,0.74,3.78,4.52,6.17,2.3,0.91,0.65,0.7,1.65,2.87,22.91,8.7,23.83,Regular Season,82,57,25,https://loodibee.com/wp-content/uploads/nba-denver-nuggets-logo-2018.png,Jamal Murray,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1627750.png,Jamal Murray,Guard,Denver Nuggets,82,57,25,0.695,3941.0,112.3,2762,0.718,585,456,1301.0,1086.0,1109.0,4128.0,1,2,2,2,26,8,9,15,21,10,14,8,8,18,West
Jamal Murray,1627750,Denver Nuggets,HOME,31.35,7.58,16.31,0.46,2.28,5.69,0.41,2.64,3.11,0.73,0.69,3.14,3.83,6.72,2.0,1.0,0.67,0.97,1.83,2.67,20.08,3.08,21.11,Regular Season,82,57,25,https://loodibee.com/wp-content/uploads/nba-denver-nuggets-logo-2018.png,Jamal Murray,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1627750.png,Jamal Murray,Guard,Denver Nuggets,82,57,25,0.695,3941.0,112.3,2762,0.718,585,456,1301.0,1086.0,1109.0,4128.0,1,2,2,2,26,8,9,15,21,10,14,8,8,18,West
Jamaree Bouyea,1631123,Portland Trail Blazers,AWAY,4.06,0.33,2.0,0.06,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.33,0.0,0.0,0.0,0.33,0.0,0.67,1.33,-0.33,Regular Season,82,21,61,https://loodibee.com/wp-content/uploads/nba-portland-trail-blazers-logo.png,Jamaree Bouyea,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631123.png,Jamaree Bouyea,Guard,San Antonio Spurs,82,22,60,0.268,3966.0,115.6,2778,0.721,584,520,1526.0,1167.0,1187.0,4490.0,1,26,26,26,7,21,8,13,22,3,27,23,17,28,West
Jamaree Bouyea,1631123,Portland Trail Blazers,HOME,15.02,1.33,5.0,0.25,0.0,1.67,0.0,0.0,0.0,0.0,0.67,1.67,2.33,2.67,2.33,0.0,0.0,0.67,0.67,0.33,2.67,-8.67,1.67,Regular Season,82,21,61,https://loodibee.com/wp-content/uploads/nba-portland-trail-blazers-logo.png,Jamaree Bouyea,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631123.png,Jamaree Bouyea,Guard,San Antonio Spurs,82,22,60,0.268,3966.0,115.6,2778,0.721,584,520,1526.0,1167.0,1187.0,4490.0,1,26,26,26,7,21,8,13,22,3,27,23,17,28,West
Jamaree Bouyea,1631123,San Antonio Spurs,AWAY,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-4.0,5.0,Regular Season,82,22,60,https://loodibee.com/wp-content/uploads/san-antonio-spurs-2002-2017.png,Jamaree Bouyea,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631123.png,Jamaree Bouyea,Guard,San Antonio Spurs,82,22,60,0.268,3966.0,115.6,2778,0.721,584,520,1526.0,1167.0,1187.0,4490.0,1,26,26,26,7,21,8,13,22,3,27,23,17,28,West
Jamaree Bouyea,1631123,San Antonio Spurs,HOME,12.84,2.0,3.0,0.75,0.5,0.5,0.5,0.0,0.0,0.0,0.5,3.5,4.0,1.0,0.5,0.0,0.0,0.0,3.5,0.0,4.5,5.5,8.0,Regular Season,82,22,60,https://loodibee.com/wp-content/uploads/san-antonio-spurs-2002-2017.png,Jamaree Bouyea,1610612759,SAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1631123.png,Jamaree Bouyea,Guard,San Antonio Spurs,82,22,60,0.268,3966.0,115.6,2778,0.721,584,520,1526.0,1167.0,1187.0,4490.0,1,26,26,26,7,21,8,13,22,3,27,23,17,28,West
James Harden,201935,LA Clippers,AWAY,34.51,4.65,11.47,0.4,2.44,6.93,0.34,4.42,5.07,0.88,0.44,4.47,4.91,8.26,2.63,1.16,0.88,0.72,1.63,3.42,16.16,1.86,21.28,Regular Season,82,51,31,https://loodibee.com/wp-content/uploads/nba-la-clippers-logo.png,James Harden,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/201935.png,James Harden,Guard,LA Clippers,82,51,31,0.622,3941.0,114.6,2701,0.705,640,413,1284.0,1152.0,1221.0,4074.0,1,5,5,5,26,16,17,24,7,15,11,20,21,14,West
James Harden,201935,LA Clippers,HOME,33.99,5.24,11.34,0.45,2.79,6.55,0.41,3.86,4.34,0.87,0.52,4.93,5.45,8.93,2.48,0.93,0.66,0.38,1.97,3.14,17.14,7.28,24.03,Regular Season,82,51,31,https://loodibee.com/wp-content/uploads/nba-la-clippers-logo.png,James Harden,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/201935.png,James Harden,Guard,LA Clippers,82,51,31,0.622,3941.0,114.6,2701,0.705,640,413,1284.0,1152.0,1221.0,4074.0,1,5,5,5,26,16,17,24,7,15,11,20,21,14,West
James Johnson,201949,Indiana Pacers,AWAY,5.32,0.33,1.33,0.11,0.0,0.33,0.0,0.67,0.67,0.33,0.0,0.67,0.67,0.67,0.33,0.0,0.33,0.33,1.33,0.67,1.33,0.33,1.67,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,James Johnson,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/201949.png,James Johnson,Forward,Indiana Pacers,82,47,35,0.573,3941.0,117.6,2578,0.7,631,481,1297.0,1212.0,1122.0,4792.0,1,12,12,12,26,24,28,26,11,8,12,26,11,30,East
James Johnson,201949,Indiana Pacers,HOME,5.21,0.33,1.0,0.22,0.0,0.17,0.0,0.0,0.0,0.0,0.17,0.17,0.33,1.0,0.67,0.83,0.0,0.17,0.83,0.0,0.67,0.67,1.5,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,James Johnson,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/201949.png,James Johnson,Forward,Indiana Pacers,82,47,35,0.573,3941.0,117.6,2578,0.7,631,481,1297.0,1212.0,1122.0,4792.0,1,12,12,12,26,24,28,26,11,8,12,26,11,30,East
James Wiseman,1630164,Detroit Pistons,AWAY,17.49,3.39,5.39,0.59,0.0,0.03,0.0,1.16,1.61,0.4,2.06,3.61,5.68,0.9,0.87,0.32,0.61,0.16,2.48,1.39,7.94,-4.13,12.13,Regular Season,82,14,68,https://loodibee.com/wp-content/uploads/nba-detroit-pistons-logo.png,James Wiseman,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1630164.png,James Wiseman,Center,Detroit Pistons,82,14,68,0.171,3951.0,118.0,2692,0.73,531,384,1611.0,1138.0,1165.0,4468.0,1,30,30,30,21,25,18,5,30,20,30,16,14,27,East
James Wiseman,1630164,Detroit Pistons,HOME,17.15,2.56,4.31,0.54,0.0,0.03,0.0,1.12,1.62,0.31,1.44,3.56,5.0,0.81,1.22,0.06,0.62,0.47,2.0,1.28,6.25,-6.16,9.28,Regular Season,82,14,68,https://loodibee.com/wp-content/uploads/nba-detroit-pistons-logo.png,James Wiseman,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1630164.png,James Wiseman,Center,Detroit Pistons,82,14,68,0.171,3951.0,118.0,2692,0.73,531,384,1611.0,1138.0,1165.0,4468.0,1,30,30,30,21,25,18,5,30,20,30,16,14,27,East
Jarace Walker,1641716,Indiana Pacers,AWAY,11.7,1.06,2.56,0.28,0.62,1.38,0.25,0.25,0.25,0.12,0.25,1.69,1.94,1.44,0.5,0.44,0.25,0.0,0.81,0.31,3.0,2.06,5.06,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,Jarace Walker,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/1641716.png,Jarace Walker,Forward,Indiana Pacers,82,47,35,0.573,3941.0,117.6,2578,0.7,631,481,1297.0,1212.0,1122.0,4792.0,1,12,12,12,26,24,28,26,11,8,12,26,11,30,East
Jarace Walker,1641716,Indiana Pacers,HOME,9.01,1.65,4.06,0.26,0.71,1.94,0.19,0.24,0.29,0.1,0.47,1.41,1.88,1.0,0.53,0.47,0.41,0.06,0.94,0.41,4.24,-0.82,5.0,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,Jarace Walker,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/1641716.png,Jarace Walker,Forward,Indiana Pacers,82,47,35,0.573,3941.0,117.6,2578,0.7,631,481,1297.0,1212.0,1122.0,4792.0,1,12,12,12,26,24,28,26,11,8,12,26,11,30,East
Jared Butler,1630215,Washington Wizards,AWAY,16.16,3.2,6.4,0.47,0.8,2.35,0.31,1.2,1.45,0.52,0.2,1.45,1.65,3.65,1.2,0.85,0.25,0.45,1.5,1.4,8.4,-1.1,10.15,Regular Season,82,15,67,https://loodibee.com/wp-content/uploads/nba-washington-wizards-logo.png,Jared Butler,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1630215.png,Jared Butler,Guard,Washington Wizards,82,15,67,0.183,3946.0,118.9,2613,0.683,623,415,1401.0,1345.0,1239.0,4788.0,1,29,29,29,23,28,24,30,14,14,20,30,23,29,East
Jared Butler,1630215,Washington Wizards,HOME,12.12,1.7,3.65,0.47,0.4,1.55,0.17,0.35,0.35,0.2,0.25,1.0,1.25,2.65,1.3,0.6,0.15,0.2,1.4,0.75,4.15,-1.3,5.55,Regular Season,82,15,67,https://loodibee.com/wp-content/uploads/nba-washington-wizards-logo.png,Jared Butler,1610612764,WAS,https://cdn.nba.com/headshots/nba/latest/1040x760/1630215.png,Jared Butler,Guard,Washington Wizards,82,15,67,0.183,3946.0,118.9,2613,0.683,623,415,1401.0,1345.0,1239.0,4788.0,1,29,29,29,23,28,24,30,14,14,20,30,23,29,East
Jared Rhoden,1631197,Detroit Pistons,AWAY,12.69,2.0,4.29,0.35,0.86,2.29,0.19,0.14,0.29,0.07,0.0,1.57,1.57,0.57,0.29,0.14,0.71,0.14,1.86,0.29,5.0,-1.71,5.29,Regular Season,82,14,68,https://loodibee.com/wp-content/uploads/nba-detroit-pistons-logo.png,Jared Rhoden,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1631197.png,Jared Rhoden,Guard,Detroit Pistons,82,14,68,0.171,3951.0,118.0,2692,0.73,531,384,1611.0,1138.0,1165.0,4468.0,1,30,30,30,21,25,18,5,30,20,30,16,14,27,East
Jared Rhoden,1631197,Detroit Pistons,HOME,15.62,1.9,3.6,0.4,0.6,1.5,0.3,0.4,0.6,0.2,0.3,1.9,2.2,1.0,0.5,0.2,0.8,0.2,1.5,0.5,4.8,-2.7,6.6,Regular Season,82,14,68,https://loodibee.com/wp-content/uploads/nba-detroit-pistons-logo.png,Jared Rhoden,1610612765,DET,https://cdn.nba.com/headshots/nba/latest/1040x760/1631197.png,Jared Rhoden,Guard,Detroit Pistons,82,14,68,0.171,3951.0,118.0,2692,0.73,531,384,1611.0,1138.0,1165.0,4468.0,1,30,30,30,21,25,18,5,30,20,30,16,14,27,East
Jaren Jackson Jr.,1628991,Memphis Grizzlies,AWAY,32.17,8.29,18.26,0.46,1.91,5.85,0.34,5.5,6.85,0.76,1.35,4.44,5.79,2.06,2.24,1.21,1.5,1.91,3.29,5.94,24.0,-4.26,21.0,Regular Season,82,27,55,https://loodibee.com/wp-content/uploads/nba-memphis-grizzlies-logo.png,Jaren Jackson Jr.,1610612763,MEM,https://cdn.nba.com/headshots/nba/latest/1040x760/1628991.png,Jaren Jackson Jr.,Forward-Center,Memphis Grizzlies,82,27,55,0.329,3956.0,113.7,2598,0.706,673,501,1514.0,1146.0,1236.0,3948.0,1,24,24,24,17,12,27,23,4,4,26,17,22,10,West
Jaren Jackson Jr.,1628991,Memphis Grizzlies,HOME,32.2,7.31,16.88,0.43,1.62,5.22,0.28,4.69,5.75,0.73,1.22,4.03,5.25,2.62,2.62,1.22,1.72,1.75,3.84,5.5,20.94,-6.09,18.5,Regular Season,82,27,55,https://loodibee.com/wp-content/uploads/nba-memphis-grizzlies-logo.png,Jaren Jackson Jr.,1610612763,MEM,https://cdn.nba.com/headshots/nba/latest/1040x760/1628991.png,Jaren Jackson Jr.,Forward-Center,Memphis Grizzlies,82,27,55,0.329,3956.0,113.7,2598,0.706,673,501,1514.0,1146.0,1236.0,3948.0,1,24,24,24,17,12,27,23,4,4,26,17,22,10,West
Jarred Vanderbilt,1629020,Los Angeles Lakers,AWAY,20.33,2.07,4.13,0.52,0.4,1.0,0.21,0.8,1.0,0.28,1.33,3.4,4.73,1.2,1.0,1.2,0.13,0.4,1.47,1.13,5.33,3.4,9.33,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-los-angeles-lakers-logo.png,Jarred Vanderbilt,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1629020.png,Jarred Vanderbilt,Forward,Los Angeles Lakers,82,47,35,0.573,3971.0,114.8,2859,0.725,605,453,1395.0,1225.0,1331.0,4206.0,1,12,12,12,3,17,2,11,19,11,19,27,27,21,West
Jarred Vanderbilt,1629020,Los Angeles Lakers,HOME,19.74,2.0,3.71,0.44,0.14,0.86,0.1,0.86,1.5,0.24,1.5,3.29,4.79,1.29,0.93,1.29,0.21,0.5,1.5,1.64,5.0,-0.57,9.29,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-los-angeles-lakers-logo.png,Jarred Vanderbilt,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1629020.png,Jarred Vanderbilt,Forward,Los Angeles Lakers,82,47,35,0.573,3971.0,114.8,2859,0.725,605,453,1395.0,1225.0,1331.0,4206.0,1,12,12,12,3,17,2,11,19,11,19,27,27,21,West
Jarrett Allen,1628386,Cleveland Cavaliers,AWAY,30.63,6.08,10.14,0.61,0.0,0.08,0.0,3.11,4.22,0.63,2.81,7.92,10.73,2.65,1.46,0.49,0.92,0.81,1.86,4.16,15.27,3.68,23.43,Regular Season,82,48,34,https://loodibee.com/wp-content/uploads/cleveland-cavaliers-2010-2017.png,Jarrett Allen,1610612739,CLE,https://cdn.nba.com/headshots/nba/latest/1040x760/1628386.png,Jarrett Allen,Center,Cleveland Cavaliers,82,48,34,0.585,3961.0,112.1,2742,0.721,605,380,1424.0,1055.0,1176.0,3816.0,1,11,11,11,10,7,11,14,19,21,24,6,15,4,East
Jarrett Allen,1628386,Cleveland Cavaliers,HOME,32.72,7.35,11.1,0.68,0.0,0.08,0.0,2.95,3.95,0.66,3.48,6.88,10.35,2.8,1.68,0.88,1.18,1.12,1.95,4.38,17.65,1.62,26.42,Regular Season,82,48,34,https://loodibee.com/wp-content/uploads/cleveland-cavaliers-2010-2017.png,Jarrett Allen,1610612739,CLE,https://cdn.nba.com/headshots/nba/latest/1040x760/1628386.png,Jarrett Allen,Center,Cleveland Cavaliers,82,48,34,0.585,3961.0,112.1,2742,0.721,605,380,1424.0,1055.0,1176.0,3816.0,1,11,11,11,10,7,11,14,19,21,24,6,15,4,East
Jason Preston,1630554,Utah Jazz,AWAY,8.08,0.5,1.75,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1.75,2.0,0.5,0.0,0.0,0.0,0.25,0.0,1.0,4.5,3.0,Regular Season,82,31,51,https://loodibee.com/wp-content/uploads/nba-utah-jazz-logo.png,Jason Preston,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1630554.png,Jason Preston,Guard,Utah Jazz,82,31,51,0.378,3961.0,119.6,2725,0.717,537,458,1583.0,1178.0,1512.0,4248.0,1,23,23,23,10,30,12,18,29,9,29,25,30,22,West
Jason Preston,1630554,Utah Jazz,HOME,12.94,1.33,4.0,0.22,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.33,3.33,2.67,0.0,0.67,0.33,0.67,0.67,0.0,2.67,1.67,7.0,Regular Season,82,31,51,https://loodibee.com/wp-content/uploads/nba-utah-jazz-logo.png,Jason Preston,1610612762,UTA,https://cdn.nba.com/headshots/nba/latest/1040x760/1630554.png,Jason Preston,Guard,Utah Jazz,82,31,51,0.378,3961.0,119.6,2725,0.717,537,458,1583.0,1178.0,1512.0,4248.0,1,23,23,23,10,30,12,18,29,9,29,25,30,22,West
Javon Freeman-Liberty,1631241,Toronto Raptors,AWAY,16.91,1.88,4.38,0.27,0.5,2.0,0.17,1.5,1.62,0.6,0.25,1.88,2.12,2.75,1.38,0.38,0.5,0.5,0.75,1.38,5.75,-5.12,7.5,Regular Season,82,25,57,https://loodibee.com/wp-content/uploads/nba-toronto-raptors-logo-2020.png,Javon Freeman-Liberty,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1631241.png,Javon Freeman-Liberty,Guard,Toronto Raptors,82,25,57,0.305,3961.0,118.1,2607,0.694,634,388,1412.0,1282.0,1188.0,4456.0,1,25,25,25,10,26,26,29,10,19,23,29,18,26,East
Javon Freeman-Liberty,1631241,Toronto Raptors,HOME,19.12,2.86,6.36,0.39,0.43,1.86,0.12,1.5,1.64,0.64,1.0,2.79,3.79,1.29,1.0,0.5,0.0,0.79,1.57,1.43,7.64,-8.43,8.57,Regular Season,82,25,57,https://loodibee.com/wp-content/uploads/nba-toronto-raptors-logo-2020.png,Javon Freeman-Liberty,1610612761,TOR,https://cdn.nba.com/headshots/nba/latest/1040x760/1631241.png,Javon Freeman-Liberty,Guard,Toronto Raptors,82,25,57,0.305,3961.0,118.1,2607,0.694,634,388,1412.0,1282.0,1188.0,4456.0,1,25,25,25,10,26,26,29,10,19,23,29,18,26,East
Javonte Green,1629750,Chicago Bulls,AWAY,26.46,6.0,8.0,0.77,0.67,1.67,0.33,1.67,2.0,0.5,1.67,5.67,7.33,0.33,0.67,1.67,1.0,0.33,1.67,1.33,14.33,8.67,21.67,Regular Season,82,39,43,https://loodibee.com/wp-content/uploads/nba-chicago-bulls-logo.png,Javonte Green,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1629750.png,Javonte Green,Guard,Chicago Bulls,82,39,43,0.476,3996.0,115.7,2677,0.717,638,394,1249.0,1133.0,1088.0,3726.0,1,20,20,20,1,22,19,17,9,18,8,15,7,1,East
Javonte Green,1629750,Chicago Bulls,HOME,25.17,4.5,8.5,0.53,1.33,3.67,0.46,0.83,1.17,0.38,2.5,5.0,7.5,0.67,0.83,0.83,0.83,0.5,2.33,0.83,11.17,0.33,15.83,Regular Season,82,39,43,https://loodibee.com/wp-content/uploads/nba-chicago-bulls-logo.png,Javonte Green,1610612741,CHI,https://cdn.nba.com/headshots/nba/latest/1040x760/1629750.png,Javonte Green,Guard,Chicago Bulls,82,39,43,0.476,3996.0,115.7,2677,0.717,638,394,1249.0,1133.0,1088.0,3726.0,1,20,20,20,1,22,19,17,9,18,8,15,7,1,East
Jaxson Hayes,1629637,Los Angeles Lakers,AWAY,11.56,1.62,2.33,0.53,0.0,0.12,0.0,0.62,1.02,0.24,1.05,1.85,2.9,0.38,0.32,0.4,0.35,0.28,1.58,0.98,3.88,-0.28,6.48,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-los-angeles-lakers-logo.png,Jaxson Hayes,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1629637.png,Jaxson Hayes,Center-Forward,Los Angeles Lakers,82,47,35,0.573,3971.0,114.8,2859,0.725,605,453,1395.0,1225.0,1331.0,4206.0,1,12,12,12,3,17,2,11,19,11,19,27,27,21,West
Jaxson Hayes,1629637,Los Angeles Lakers,HOME,13.82,2.03,2.73,0.61,0.0,0.1,0.0,0.87,1.37,0.35,0.9,2.27,3.17,0.6,1.0,0.6,0.5,0.17,2.0,1.33,4.93,-3.2,7.6,Regular Season,82,47,35,https://loodibee.com/wp-content/uploads/nba-los-angeles-lakers-logo.png,Jaxson Hayes,1610612747,LAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1629637.png,Jaxson Hayes,Center-Forward,Los Angeles Lakers,82,47,35,0.573,3971.0,114.8,2859,0.725,605,453,1395.0,1225.0,1331.0,4206.0,1,12,12,12,3,17,2,11,19,11,19,27,27,21,West
Jay Huff,1630643,Denver Nuggets,AWAY,2.02,0.4,0.8,0.25,0.0,0.4,0.0,0.2,0.2,0.1,0.1,0.4,0.5,0.0,0.0,0.0,0.2,0.0,0.4,0.1,1.0,-0.8,1.3,Regular Season,82,57,25,https://loodibee.com/wp-content/uploads/nba-denver-nuggets-logo-2018.png,Jay Huff,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1630643.png,Jay Huff,Center,Denver Nuggets,82,57,25,0.695,3941.0,112.3,2762,0.718,585,456,1301.0,1086.0,1109.0,4128.0,1,2,2,2,26,8,9,15,21,10,14,8,8,18,West
Jay Huff,1630643,Denver Nuggets,HOME,2.91,0.5,0.7,0.4,0.3,0.5,0.25,0.0,0.0,0.0,0.1,0.5,0.6,0.2,0.1,0.2,0.1,0.0,0.5,0.0,1.3,-0.1,2.1,Regular Season,82,57,25,https://loodibee.com/wp-content/uploads/nba-denver-nuggets-logo-2018.png,Jay Huff,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1630643.png,Jay Huff,Center,Denver Nuggets,82,57,25,0.695,3941.0,112.3,2762,0.718,585,456,1301.0,1086.0,1109.0,4128.0,1,2,2,2,26,8,9,15,21,10,14,8,8,18,West
Jaylen Brown,1627759,Boston Celtics,AWAY,33.64,8.88,17.74,0.5,1.74,5.5,0.31,3.38,4.4,0.67,1.1,3.93,5.02,3.31,2.45,1.14,0.55,0.98,2.48,3.64,22.88,5.88,20.57,Regular Season,82,64,18,https://loodibee.com/wp-content/uploads/nba-boston-celtics-logo.png,Jaylen Brown,1610612738,BOS,https://cdn.nba.com/headshots/nba/latest/1040x760/1627759.png,Jaylen Brown,Guard-Forward,Boston Celtics,82,64,18,0.78,3966.0,110.6,2923,0.726,557,538,1093.0,1114.0,1063.0,3912.0,1,1,1,1,7,2,1,7,27,1,1,10,4,9,East
Jaylen Brown,1627759,Boston Celtics,HOME,33.2,9.07,18.25,0.49,2.57,6.39,0.37,2.46,4.11,0.53,1.36,4.93,6.29,3.93,2.25,1.25,0.5,1.11,2.89,3.14,23.18,5.93,22.07,Regular Season,82,64,18,https://loodibee.com/wp-content/uploads/nba-boston-celtics-logo.png,Jaylen Brown,1610612738,BOS,https://cdn.nba.com/headshots/nba/latest/1040x760/1627759.png,Jaylen Brown,Guard-Forward,Boston Celtics,82,64,18,0.78,3966.0,110.6,2923,0.726,557,538,1093.0,1114.0,1063.0,3912.0,1,1,1,1,7,2,1,7,27,1,1,10,4,9,East
Jaylin Williams,1631119,Oklahoma City Thunder,AWAY,12.68,1.36,3.25,0.43,0.83,2.14,0.33,0.42,0.53,0.18,0.42,2.78,3.19,1.69,0.31,0.42,0.39,0.11,1.39,0.67,3.97,1.81,7.36,Regular Season,82,57,25,https://loodibee.com/wp-content/uploads/nba-oklahoma-city-thunder-logo.png,Jaylin Williams,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1631119.png,Jaylin Williams,Forward,Oklahoma City Thunder,82,57,25,0.695,3961.0,111.0,2725,0.698,694,538,1211.0,1258.0,1025.0,3852.0,1,2,2,2,10,4,12,27,1,1,3,28,3,7,West
Jaylin Williams,1631119,Oklahoma City Thunder,HOME,13.34,1.39,3.36,0.39,0.7,2.03,0.31,0.55,0.67,0.21,0.64,2.97,3.61,1.48,0.7,0.39,0.39,0.18,1.45,0.94,4.03,1.79,7.12,Regular Season,82,57,25,https://loodibee.com/wp-content/uploads/nba-oklahoma-city-thunder-logo.png,Jaylin Williams,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1631119.png,Jaylin Williams,Forward,Oklahoma City Thunder,82,57,25,0.695,3961.0,111.0,2725,0.698,694,538,1211.0,1258.0,1025.0,3852.0,1,2,2,2,10,4,12,27,1,1,3,28,3,7,West
